laser_white,infrared_white,actual_white,laser_red,infrared_red,actual_red,laser_dark_red,infrared_dark_red,actual_dark_red,laser_glowing_red,infrared_glowing_red,actual_glowing_red,laser_mirror,infrared_mirror,actual_mirror
85.3900073956813,75.67956157450215,0.14326647564469916,85.76149434946328,76.29870667478332,0.14040114613180515,85.56849575664745,63.96556325765065,0.14040114613180515,85.65773758293926,76.12577849499577,0.14040114613180515,85.32953884820601,69.95906033125338,0.14040114613180515
85.10777123298617,75.20916805531026,0.14613180515759314,85.47926154655767,75.82831864024912,0.14326647564469916,85.28626309536918,63.25998165586413,0.14326647564469916,85.37550463771844,75.6553902209177,0.14326647564469916,85.04730355610252,69.38071242689398,0.14326647564469916
84.82553516412563,74.73877468241889,0.1489971346704871,85.19702870639013,75.3579305415419,0.14613180515759314,85.00403047275705,62.55440015040491,0.14613180515759314,85.09327166138706,75.18500189691821,0.14613180515759314,84.76506828806775,68.80236456831496,0.14613180515759314
84.54329919236056,74.26838146339476,0.1518624641833811,84.91479582771481,74.88754237715435,0.1489971346704871,84.72179788717996,61.84881873627764,0.1489971346704871,84.81103865743,74.71461352934693,0.1489971346704871,84.48283303959437,68.22401674571988,0.1489971346704871
84.26106331994255,73.79798840355394,0.15472779369627507,84.63256291003103,74.41715414684835,0.1518624641833811,84.43956533626825,61.143237406662806,0.1518624641833811,84.52880562993393,74.24422512551182,0.1518624641833811,84.20059780570539,67.64566894842363,0.1518624641833811
83.97882754812944,73.3275955061019,0.15759312320916907,84.35032995360793,73.94676585168487,0.15472779369627507,84.15733281694365,60.43765615300782,0.15472779369627507,84.24657258352141,73.77383669356028,0.15472779369627507,83.91836258104013,67.06732116503704,0.15472779369627507
83.6965918772013,72.85720277225369,0.16045845272206305,84.06809695949467,73.4763774940302,0.15759312320916907,83.87510032546376,59.732074965153444,0.15759312320916907,83.96433952327345,73.30344824234258,0.15759312320916907,83.63612735994894,66.48897338366831,0.15759312320916907
83.41435630648029,72.38681020134463,0.16332378223495703,83.78586392951576,73.00598907753688,0.16045845272206305,83.59286785748002,59.0264938314932,0.16045845272206305,83.68210645464164,72.83305978125794,0.16045845272206305,83.35389213659519,65.91062559213809,0.16045845272206305
83.13212083435725,71.9164177909392,0.166189111747851,83.50363086625143,72.53560060709991,0.16332378223495703,83.31063540810845,58.320912739163475,0.16332378223495703,83.39987338335143,72.36267132008834,0.16332378223495703,83.07165690506359,65.33227777820518,0.16332378223495703
82.8498854583271,71.44602553694399,0.16905444126074498,83.22139777300302,72.06521208878839,0.166189111747851,83.02840297201242,57.61533167426259,0.166189111747851,83.11764031529829,71.89228286882083,0.166189111747851,82.789421659471,64.7539299297959,0.166189111747851
82.56765017503449,70.97563343372859,0.17191977077363899,82.93916465374372,71.59482352975337,0.16905444126074498,82.74617054349531,56.90975062209185,0.16905444126074498,82.83540725643857,71.42189443746301,0.16905444126074498,82.50718639407958,64.17558203523616,0.16905444126074498
82.28541498033015,70.50524147425811,0.17478510028653296,82.65693151305572,71.12443493811327,0.17191977077363899,82.46393811660211,56.20416956741858,0.17191977077363899,82.55317421267712,70.9515060358543,0.17191977077363899,82.22495110340901,63.59723408348024,0.17191977077363899
82.00317986933887,70.03484965023824,0.17765042979942694,82.37469835605431,70.65404632281891,0.17478510028653296,82.18170568522774,55.498588494752774,0.17478510028653296,82.27094118975394,70.48111767347697,0.17478510028653296,81.94271578234543,63.018886064330836,0.17478510028653296
81.72094483653886,69.56445795227451,0.18051575931232092,82.0924651883003,70.18365769350011,0.17765042979942694,81.89947324323037,54.793007388634784,0.17765042979942694,81.98870819313179,70.01072935927037,0.17765042979942694,81.6604804262462,62.440537968648144,0.17765042979942694
81.43870987585146,69.09406637004471,0.1833810888252149,81.81023201570254,69.71326906029645,0.18051575931232092,81.61724078454742,54.087426233927204,0.18051575931232092,81.70647522788674,69.54034110145204,0.18051575931232092,81.37824503103649,61.862189788541635,0.18051575931232092
81.15647498074105,68.62367489248402,0.1862464183381089,81.52799884441168,69.2428804336752,0.1833810888252149,81.33500830331222,53.381845016106276,0.1833810888252149,81.42424229860472,69.06995290734869,0.1833810888252149,81.09600959329785,61.28384151754312,0.1833810888252149
80.87424014432334,68.15328350798085,0.18911174785100288,81.24576568070765,68.7724918242399,0.1862464183381089,81.05277579396903,52.67626372154714,0.1862464183381089,81.14200940928488,68.59956478324185,0.1862464183381089,80.81377411034518,60.70549315075417,0.1862464183381089
80.59200535948086,67.68289220458226,0.19197707736389685,80.9635325308824,68.30210324253272,0.18911174785100288,80.77054325138423,51.97068233779658,0.18911174785100288,80.85977656325299,68.12917673422962,0.18911174785100288,80.53153858029074,60.12714468496754,0.18911174785100288
80.30977061898376,67.21250097020386,0.19484240687679083,80.68129940112058,67.8317146988342,0.19197707736389685,80.48831067095131,51.26510085382906,0.19197707736389685,80.57754376308561,67.65878876410883,0.19197707736389685,80.24930300209508,59.54879611875856,0.19197707736389685
80.02753591561378,66.74210979284452,0.1977077363896848,80.39906629737987,67.36132620296482,0.19484240687679083,80.20607804868764,50.55951926027986,0.19484240687679083,80.29531101054776,67.18840087527963,0.19484240687679083,79.96706737560218,58.970447452544875,0.19484240687679083
79.74530124228981,66.27171866079932,0.2005730659025788,80.11683322527368,66.89093776409128,0.1977077363896848,79.92384538132136,49.85393754965134,0.1977077363896848,80.01307830654434,66.7180130686744,0.1977077363896848,79.68483170155788,58.39209868861048,0.1977077363896848
79.46306659219213,65.80132756286959,0.2034383954154728,79.8346001899584,66.42054939054185,0.2005730659025788,79.6416126663658,49.14835571648687,0.2005730659025788,79.73084565108765,66.24762534371378,0.2005730659025788,79.40259598161224,57.81374983109754,0.2005730659025788
79.18083195888357,65.33093648856459,0.20630372492836677,79.55236719602702,65.95016108963424,0.2034383954154728,79.35937990218056,48.442773757509705,0.2034383954154728,79.44861304328089,65.77723769829016,0.2034383954154728,79.12036021830475,57.235400885961575,0.2034383954154728
78.89859733642534,64.8605454282933,0.20916905444126074,79.27013424741227,65.4797728675198,0.20630372492836677,79.07714708801747,47.73719167172289,0.20630372492836677,79.16638048131882,65.3068501287796,0.20630372492836677,78.83812441503157,56.65705186089174,0.20630372492836677
78.61636271948484,64.39015437354037,0.21203438395415472,78.98790134729992,65.00938472904669,0.20916905444126074,78.7949142240504,47.03160946046834,0.20916905444126074,78.8841479625058,64.83646263008274,0.20916905444126074,78.55588857599723,56.07870276519734,0.20916905444126074
78.33412810343388,63.9197633170249,0.21489971346704873,78.70566849805533,64.53899667764514,0.21203438395415472,78.51268131138798,46.32602712744182,0.21203438395415472,78.60191548329094,64.36607519569438,0.21203438395415472,78.27365270614891,55.5003536096621,0.21203438395415472
78.05189348443518,63.449372252838096,0.2177650429799427,78.42343570116398,64.06860871523811,0.21489971346704873,78.23044835206908,45.62044467866502,0.21489971346704873,78.31968303931978,63.89568781780033,0.21489971346704873,77.99141681109656,54.92200440636803,0.21489971346704873
77.76965885951506,62.97898117655667,0.22063037249283668,78.14120295718782,63.59822084217801,0.2177650429799427,77.9482153490403,44.91486212241278,0.2177650429799427,78.03745062550269,63.4253004874012,0.2177650429799427,77.70918089701875,54.343655168491836,0.2177650429799427
77.48742422662119,62.508590085330255,0.22349570200573066,77.85897026573842,63.12783305721253,0.22063037249283668,77.66598230611609,44.20927946909716,0.22063037249283668,77.75521823609776,62.95491319445994,0.22063037249283668,77.42694497055605,53.76530591007808,0.22063037249283668
77.2051895846639,62.03819897794076,0.22636103151862466,77.57673762546757,62.6574453574797,0.22349570200573066,77.38374922792188,43.50369673110863,0.22349570200573066,77.47298586480763,62.484525928071456,0.22349570200573066,77.14470903869454,53.18695664579174,0.22349570200573066
76.92295493354008,61.567807854831756,0.22922636103151864,77.29450503407587,62.18705773853343,0.22636103151862466,77.10151611982074,42.798113922618995,0.22636103151862466,77.19075350488856,62.01413867665221,0.22636103151862466,76.86247310864032,52.60860739065525,0.22636103151862466
